dataset,ticker,date,adjClose,previous_adjClose,simple_return,absolute_return,threshold,treatment
crypto_prices,BCH-USD,2020-01-14,350.2635192871094,267.5228271484375,0.30928460580585315,0.30928460580585315,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2022-07-27,32.721580505371094,25.036226272583008,0.30696935509023837,0.30696935509023837,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2020-12-24,0.33781901001930237,0.25860199332237244,0.30632794310358724,0.30632794310358724,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2021-05-19,0.45042699575424194,0.6471149921417236,-0.30394597370787746,0.30394597370787746,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-04-15,28.652196884155273,21.97785186767578,0.3036850487783964,0.3036850487783964,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2021-05-06,11.432257652282715,8.784547805786133,0.30140536599420753,0.30140536599420753,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2021-01-09,573.911376953125,441.0582275390625,0.30121453612901106,0.30121453612901106,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-06-29,56.30165100097656,43.329647064208984,0.2993794045343765,0.2993794045343765,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2021-01-07,0.32600200176239014,0.2508949935436249,0.2993563448913774,0.2993563448913774,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2021-05-24,5.607605934143066,4.32114315032959,0.29771353066962236,0.29771353066962236,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-01-06,0.3318980038166046,0.25831401348114014,0.28486255679209194,0.28486255679209194,0.2,retained; no internal price-rule failure
crypto_prices,EOS-USD,2021-05-12,10.284602165222168,14.3655424118042,-0.2840783960394502,0.2840783960394502,0.2,retained; no internal price-rule failure
crypto_prices,LTC-USD,2021-05-24,183.99412536621094,143.5193634033203,0.28201603604628467,0.28201603604628467,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2021-04-16,1110.654296875,868.155517578125,0.2793264275660756,0.2793264275660756,0.2,retained; no internal price-rule failure
crypto_prices,LTC-USD,2023-06-30,108.16532897949219,84.77587127685547,0.2758975797046421,0.2758975797046421,0.2,retained; no internal price-rule failure
crypto_prices,ETH-USD,2021-05-19,2460.67919921875,3380.070068359375,-0.2720034941722024,0.2720034941722024,0.2,retained; no internal price-rule failure
crypto_prices,TRX-USD,2021-04-04,0.1293729990720749,0.10207200050354004,0.267468046416784,0.267468046416784,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2020-12-24,0.159620001912117,0.12647099792957306,0.26210755450038725,0.26210755450038725,0.2,retained; no internal price-rule failure
crypto_prices,XLM-USD,2020-11-23,0.1305990070104599,0.10352600365877151,0.26150920923136156,0.26150920923136156,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-05-19,1.4825210571289062,2.003662109375,-0.2600942792737907,0.2600942792737907,0.2,retained; no internal price-rule failure
crypto_prices,ETH-USD,2021-01-03,975.5076904296875,774.5349731445312,0.2594753293956862,0.2594753293956862,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2021-05-12,82.75916290283203,111.1402816772461,-0.2553630272130628,0.2553630272130628,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2023-03-21,0.46970999240875244,0.3746280074119568,0.25380372827341624,0.25380372827341624,0.2,retained; no internal price-rule failure
crypto_prices,ETH-USD,2021-05-24,2643.591064453125,2109.579833984375,0.2531362984543515,0.2531362984543515,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2021-05-24,0.9928349852561951,0.7970150113105774,0.24569170111817562,0.24569170111817562,0.2,retained; no internal price-rule failure
crypto_prices,XRP-USD,2021-02-01,0.37150898575782776,0.49231401085853577,-0.24538205786595169,0.24538205786595169,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2021-05-13,1.9336680173873901,1.5527750253677368,0.24529824720065174,0.24529824720065174,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2022-07-28,40.69428634643555,32.721580505371094,0.24365283454922881,0.24365283454922881,0.2,retained; no internal price-rule failure
crypto_prices,ETC-USD,2020-01-14,6.8097381591796875,5.49685001373291,0.23884372725592984,0.23884372725592984,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2023-07-13,0.3576579988002777,0.2887580096721649,0.23860806218444597,0.23860806218444597,0.2,retained; no internal price-rule failure
crypto_prices,BCH-USD,2023-06-21,136.005615234375,109.89054870605469,0.2376461564331187,0.2376461564331187,0.2,retained; no internal price-rule failure
