variant,variant_label,kind,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,view_scale_annual,is_primary,risk_aversion,tau,turnover,transaction_cost,covariance_trace,covariance_condition_number,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_iterations,active_view_count,mean_active_confidence,maximum_active_confidence,minimum_view_uncertainty,maximum_view_uncertainty,posterior_return_shift_l2,maximum_absolute_posterior_return_shift,l1_weight_tilt_from_prior,maximum_weight_sum_residual,maximum_bound_residual
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,0.01,False,2.5,0.05,0.4121699927817146,0.00041216999278171463,4.159227537977499,315.90188050678523,8.318454992770447e-10,-0.03804484144889364,1.5250342431668675,True,0,37,8,0.6153744564331634,0.7552083333333334,0.00044677732287739743,0.0027907177528531443,0.036816250049976955,0.021706786314264592,0.6357915082855323,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,0.01,False,2.5,0.05,0.5899626669060477,0.0005899626669060477,3.7330974299977373,268.85629255670045,7.466194785333525e-10,-0.17349452421536093,0.9785778184849881,True,0,39,10,0.5228654781771943,0.95,6.328124181590381e-05,0.007027801592087236,0.04435262120935116,0.014600626010539242,0.8155493913333614,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,0.01,False,2.5,0.05,0.5329867684996158,0.0005329867684996158,3.785003164708261,290.9337377595371,7.570006253716459e-10,-0.12605950714046,0.914339693277029,True,0,33,9,0.563014149589877,0.95,5.0193736942814707e-05,0.009150927531357565,0.05072141607859512,0.019733848642042,0.6109660995831552,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,0.01,False,2.5,0.05,0.48257047015514754,0.00048257047015514754,3.7798292049481974,318.9718688197157,7.559658334299811e-10,-0.15047290084382414,0.8728852544158702,True,0,33,10,0.8342014539514071,0.95,4.7002233587309375e-05,0.001962866146431747,0.05270153315497491,0.022602464488963993,1.0403140397901178,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,0.01,False,2.5,0.05,0.7598415624027527,0.0007598415624027527,3.8465221707918356,276.3171762647196,7.693044264653227e-10,-0.2425927947907769,0.8761242453888961,True,0,39,10,0.6418745303720044,0.9385813148788926,5.803668811550763e-05,0.002536783878107716,0.04601043769318799,0.01750526432243559,0.8937711241436344,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,0.01,False,2.5,0.05,0.6797791976092316,0.0006797791976092315,4.024441658350308,311.33527755599476,8.048883236211783e-10,-0.28945013253051877,0.8913328012218693,True,0,40,10,0.7735129440665155,0.95,5.827674736134866e-05,0.0022788743025049536,0.05022358894420402,0.024397474948840155,1.0840248087834918,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,0.01,False,2.5,0.05,0.37389669587000696,0.000373896695870007,4.284996708228052,314.19614183547003,8.569993330756168e-10,-0.4753197972276958,0.9388799704010586,True,0,37,9,0.7335237023286113,0.95,6.564326083202534e-05,0.003853488781370907,0.05329843104259945,0.02015789785889175,0.7475689093224483,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,0.01,False,2.5,0.05,0.5529492115747036,0.0005529492115747036,4.683380842181999,429.5009606662642,9.366761590696385e-10,-0.5815489189410324,1.0545687899640876,True,0,35,10,0.7317111253620727,0.9429065743944636,0.00012470416696636167,0.003191627575952101,0.04912699526732358,0.017264312254363933,1.0062080311246375,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,0.01,False,2.5,0.05,0.6711885934389475,0.0006711885934389476,5.06933383844659,510.5361682089672,1.0138667575506501e-09,-0.5782209800041562,0.8011361548468544,True,0,39,10,0.716271502164669,0.95,7.504304189530457e-05,0.008448720066719867,0.05487460447048165,0.023050944420181727,0.6265803887890522,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-08-01,2021-07-30,2022-07-29,2022-08-01,252,0.01,False,2.5,0.05,0.5659607773654172,0.0005659607773654172,5.264405780011374,519.2828415783691,1.0528811454734633e-09,-0.4743378757951733,1.0610827829850287,True,0,40,9,0.754599402751925,0.95,8.117180239586094e-05,0.010267821932076048,0.053877534011005083,0.01526715072004109,0.6724046949362004,1.1102230246251565e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-09-01,2021-09-01,2022-08-31,2022-09-01,252,0.01,False,2.5,0.05,0.49237291946588624,0.0004923729194658863,5.410058492317103,557.7047098850965,1.0820116876433034e-09,-0.489901311668022,1.1828191271343909,True,0,38,10,0.7292027712134579,0.95,8.958482625707237e-05,0.004958427954892254,0.06182019124715975,0.0218592438661859,0.9248742342251781,1.1102230246251565e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-10-03,2021-10-01,2022-09-30,2022-10-03,252,0.01,False,2.5,0.05,0.5440444541716994,0.0005440444541716994,5.666887786649403,617.4377085828124,1.133377545996105e-09,-0.6348446139350687,0.8913308032260187,True,0,37,9,0.5109863989288056,0.95,0.0004867634158190452,0.00940344697364145,0.04605247317405177,0.02446203678274453,0.4817408569866854,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-11-01,2021-11-01,2022-10-31,2022-11-01,252,0.01,False,2.5,0.05,0.509412082604107,0.000509412082604107,6.021456174395363,648.5502777321982,1.2042912228361604e-09,-0.6083168093436072,0.9320822595695339,True,0,36,9,0.7648377803345752,0.95,0.0001468668185784198,0.0037215631123350998,0.04681170468642264,0.019358143392289334,0.8611632426994422,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2022-12-01,2021-12-01,2022-11-30,2022-12-01,252,0.01,False,2.5,0.05,0.6441283917508178,0.0006441283917508179,6.249555728017336,701.6202416455271,1.249911133104356e-09,-0.5492037107009324,1.012398262304997,True,0,40,10,0.6672616444405487,0.95,8.97618557473159e-05,0.00552632899900473,0.04712537762883534,0.01770160950117569,0.7568974319971677,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-01-03,2021-12-31,2022-12-30,2023-01-03,252,0.01,False,2.5,0.05,0.3906115633119548,0.00039061156331195477,6.191813444196875,713.826459680812,1.2383626764557482e-09,-0.6198019913959887,0.9359017507349877,True,0,33,9,0.5984018487024438,0.95,0.00012500325090109734,0.012736103971751787,0.04865565445584683,0.02272503952131008,0.3273780466765611,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-02-01,2022-01-31,2023-01-31,2023-02-01,252,0.01,False,2.5,0.05,0.22139636728538617,0.00022139636728538617,6.113900152339298,662.3865223016511,1.2227800182400594e-09,-0.4107847709334955,0.6931753816190576,True,0,39,10,0.6902399031384687,0.95,8.015265888891736e-05,0.005609452848967981,0.04398730606155786,0.017769489043599415,0.5983610283808557,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-03-01,2022-02-28,2023-02-28,2023-03-01,252,0.01,False,2.5,0.05,0.24910970242800382,0.0002491097024280038,5.967437912963498,719.7930902798075,1.193487570657824e-09,-0.5300802301245598,0.560747599864184,True,0,39,9,0.5328404686980225,0.7222222222222222,0.0008831803319498871,0.011658708117807866,0.025749214492276174,0.011706138268412047,0.4420909938465098,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-04-03,2022-03-31,2023-03-31,2023-04-03,252,0.01,False,2.5,0.05,0.37284283224153447,0.0003728428322415345,5.790126282013423,710.8829062608362,1.1580252448224324e-09,-0.3738643148089632,0.4041887312530835,True,0,31,10,0.6521418679959826,0.9452479338842976,0.00025220731363005086,0.00399341304810816,0.028683564882747765,0.010328904703088337,0.5047916854667295,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-05-01,2022-04-28,2023-04-28,2023-05-01,252,0.01,False,2.5,0.05,0.5309127460450396,0.0005309127460450396,5.642257477505018,714.6538978489344,1.1284514842164888e-09,-0.3388991365636248,0.5858993506629674,True,0,38,10,0.7341100040558427,0.9183673469387756,0.00013287949399134124,0.005558203666907488,0.040535828239191836,0.015848565079992355,0.8349088495332225,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-06-01,2022-05-31,2023-05-31,2023-06-01,252,0.01,False,2.5,0.05,0.5146217478581387,0.0005146217478581387,5.250113564529966,609.9353742650943,1.0500227024057662e-09,-0.45545680673063427,0.8770008312109273,True,0,42,9,0.756740277955333,0.95,7.510435375197939e-05,0.00349547428740278,0.04508520081433532,0.011051859457780616,0.7804548093383695,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-07-03,2022-06-30,2023-06-30,2023-07-03,252,0.01,False,2.5,0.05,0.5833047964364309,0.0005833047964364309,4.883298319330571,550.9165099528301,9.766596540995178e-10,-0.34636314378090993,1.1699565688763638,True,0,34,10,0.691935869182122,0.95,0.00011733261324353085,0.008968756124487953,0.05576278274251764,0.01978075043282629,0.8419607039508575,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-08-01,2022-07-29,2023-07-31,2023-08-01,252,0.01,False,2.5,0.05,0.42875109430356345,0.00042875109430356344,4.728660289016061,534.166189472076,9.45732048345892e-10,-0.4257137157133368,1.1159951693564845,True,0,38,9,0.7927175524657676,0.95,0.00011965014325983106,0.0032347274780708335,0.046554826309182985,0.016739845913178536,0.869647680448748,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-09-01,2022-08-31,2023-08-31,2023-09-01,252,0.01,False,2.5,0.05,0.7432919305941291,0.0007432919305941292,4.546920102129455,472.5728005934037,9.093840113320509e-10,-0.43813560969970056,1.3175303418143658,True,0,28,10,0.7744811937285714,0.95,9.622950753801852e-05,0.0033584223055050685,0.0495838563200065,0.02437956157523058,1.10937960941932,2.220446049250313e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-10-02,2022-09-29,2023-09-29,2023-10-02,252,0.01,False,2.5,0.05,0.8129149366928298,0.0008129149366928298,4.283792021962718,412.3762148537553,8.567583958249595e-10,-0.43345810393913387,1.3764609828460026,True,0,42,9,0.7248612371286381,0.95,0.00013357113824893278,0.0028438983067357597,0.042278268297306305,0.018896077422134873,0.8230337408326918,1.1102230246251565e-16,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-11-01,2022-10-31,2023-10-31,2023-11-01,252,0.01,False,2.5,0.05,0.60377595769614,0.00060377595769614,3.9744385443219157,341.81313105563646,7.948877009155061e-10,-0.4631479082031792,1.221485025665576,True,0,30,10,0.7158457873602122,0.95,7.177255203133117e-05,0.003347309083121385,0.047708876459674414,0.020739714598548148,0.9382251403474489,0.0,0.0
black_litterman_100bp,Black-Litterman sentiment (1% annual view scale),black_litterman,2023-12-01,2022-11-30,2023-11-30,2023-12-01,252,0.01,False,2.5,0.05,0.5598216688923241,0.0005598216688923241,3.6801088767873025,285.3080632813413,7.360217679972428e-10,-0.2766021355118453,1.2222043695132911,True,0,43,10,0.7524564060832539,0.9224965706447188,9.296928626678298e-05,0.002088450038141191,0.048938280434110186,0.02120542963090795,1.2056107251397732,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,0.02,True,2.5,0.05,1.0,0.001,13.184233797269265,708.2401086386429,2.6368467330853855e-09,-0.3492732395247833,0.9488143251997084,True,0,30,7,0.605628407551529,0.8956916099773243,0.0006310293800666183,0.012691368878791482,0.14338963787996573,0.03827753299243658,0.7983752150636808,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,0.02,True,2.5,0.05,0.3553407456082101,0.0003553407456082101,13.465257787911993,661.1466828998957,2.693051530651883e-09,-0.23740683868214907,0.9237121823064337,True,0,25,10,0.5687647978132376,0.95,0.0002510584828448435,0.03708747189916257,0.05168907871055784,0.022799769775025347,0.27486987090858106,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-03-01,2020-02-28,2021-02-26,2021-03-01,252,0.02,True,2.5,0.05,0.30345043501681096,0.00030345043501681096,13.324354398206259,663.0315596849582,2.664870852992543e-09,-0.09602128620994455,0.9459226944620321,True,0,30,10,0.48763503086419746,0.8641975308641975,0.000847917869116385,0.03069548399716524,0.09615265765142514,0.03460260030135898,0.69802592610606,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-04-01,2020-04-01,2021-03-31,2021-04-01,252,0.02,True,2.5,0.05,0.23843042799348782,0.00023843042799348782,7.651657660345755,384.1065013271364,1.530331516765836e-09,-0.060127039234835644,1.226556819766659,True,0,30,9,0.5676377844271062,0.95,0.00010888646344379198,0.011854440573227598,0.10292851634728381,0.03777960096670804,0.8852910698669619,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-05-03,2020-05-01,2021-04-30,2021-05-03,252,0.02,True,2.5,0.05,0.617803716106591,0.000617803716106591,6.276780580370753,349.63417521830985,1.2553561035205896e-09,-0.2081438801394524,0.8493961050735777,True,0,31,9,0.5879095230917565,0.925,0.00014768833304815794,0.021454415318469852,0.07073776253970175,0.023853401168595356,0.7833160233269076,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-06-01,2020-06-01,2021-05-28,2021-06-01,252,0.02,True,2.5,0.05,0.8403479270658868,0.0008403479270658868,5.719485651015339,338.35690348588344,1.1438971187640966e-09,-0.09446757920356907,1.0236878148723123,True,0,26,9,0.6549415875931026,0.95,8.49376546691046e-05,0.006187864416689747,0.13965234243434027,0.04762402370416647,1.3444294520423943,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-07-01,2020-07-01,2021-06-30,2021-07-01,252,0.02,True,2.5,0.05,0.7857054998138425,0.0007857054998138426,4.93436282698919,284.1972655923129,9.868725555291125e-10,-0.04517062980827402,0.9353134194385742,True,0,32,7,0.5846671069743319,0.9375,8.390973447078886e-05,0.0053018602079844025,0.08254654813075629,0.03708702709718409,0.9986806138806301,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-08-02,2020-07-31,2021-07-30,2021-08-02,252,0.02,True,2.5,0.05,0.45652326342719324,0.0004565232634271933,4.644660133462096,291.6771084447581,9.289320174030991e-10,-0.03111480254552568,0.9864628459904821,True,0,33,9,0.38003317260011626,0.9487534626038782,6.625508439128137e-05,0.028723463388693887,0.04867699687443038,0.014019407378582371,0.7837720220015916,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-09-01,2020-09-01,2021-08-31,2021-09-01,252,0.02,True,2.5,0.05,0.6281427850412983,0.0006281427850412983,4.51621493339901,314.3404924254211,9.032429776473723e-10,-0.07863987065770972,1.0546679801982481,True,0,37,10,0.4846874298540965,0.95,6.135817606069928e-05,0.012861598495731501,0.07572609184029565,0.022805263504731825,0.9351059666748265,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-10-01,2020-10-01,2021-09-30,2021-10-01,252,0.02,True,2.5,0.05,0.5158839908594391,0.0005158839908594392,4.295516232029762,344.8846496829951,8.591032378149199e-10,-0.12416434745014902,1.315533795988761,True,0,33,10,0.7175787037037036,0.95,8.903655831013392e-05,0.003699157548523793,0.08463372736740508,0.030451687761376765,1.0053749605385447,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,0.02,True,2.5,0.05,0.5839866878777503,0.0005839866878777503,4.159227537977499,315.90188050678523,8.318454992770447e-10,-0.03804484144889364,1.5250342431668675,True,0,36,8,0.6153744564331634,0.7552083333333334,0.00044677732287739743,0.0027907177528531443,0.07363250009995385,0.04341357262852916,0.9391367353314358,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,0.02,True,2.5,0.05,0.7369200394694502,0.0007369200394694502,3.7330974299977373,268.85629255670045,7.466194785333525e-10,-0.17349452421536093,0.9785778184849881,True,0,35,10,0.5228654781771943,0.95,6.328124181590381e-05,0.007027801592087236,0.08870524241870228,0.02920125202107844,1.1740471483186714,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,0.02,True,2.5,0.05,0.6785563138570403,0.0006785563138570403,3.785003164708261,290.9337377595371,7.570006253716459e-10,-0.12605950714046,0.914339693277029,True,0,39,9,0.563014149589877,0.95,5.0193736942814707e-05,0.009150927531357565,0.1014428321571901,0.03946769728408396,1.0258931473224253,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,0.02,True,2.5,0.05,0.5478407105760885,0.0005478407105760885,3.7798292049481974,318.9718688197157,7.559658334299811e-10,-0.15047290084382414,0.8728852544158702,True,0,35,10,0.8342014539514071,0.95,4.7002233587309375e-05,0.001962866146431747,0.10540306630994987,0.04520492897792802,1.2912357282864324,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,0.02,True,2.5,0.05,0.9553014686283592,0.0009553014686283592,3.8465221707918356,276.3171762647196,7.693044264653227e-10,-0.2425927947907769,0.8761242453888961,True,0,27,10,0.6418745303720044,0.9385813148788926,5.803668811550763e-05,0.002536783878107716,0.09202087538637596,0.03501052864487116,1.2324402357031137,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,0.02,True,2.5,0.05,0.8594575639812585,0.0008594575639812585,4.024441658350308,311.33527755599476,8.048883236211783e-10,-0.28945013253051877,0.8913328012218693,True,0,36,10,0.7735129440665155,0.95,5.827674736134866e-05,0.0022788743025049536,0.100447177888408,0.04879494989768026,1.3187944785225223,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,0.02,True,2.5,0.05,0.42030209586605394,0.0004203020958660539,4.284996708228052,314.19614183547003,8.569993330756168e-10,-0.4753197972276958,0.9388799704010586,True,0,41,9,0.7335237023286113,0.95,6.564326083202534e-05,0.003853488781370907,0.10659686208519897,0.040315795717783584,1.1893355141411421,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,0.02,True,2.5,0.05,0.6214124590823968,0.0006214124590823969,4.683380842181999,429.5009606662642,9.366761590696385e-10,-0.5815489189410324,1.0545687899640876,True,0,29,10,0.7317111253620727,0.9429065743944636,0.00012470416696636167,0.003191627575952101,0.098253990534647,0.034528624508727845,1.2186973295671466,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,0.02,True,2.5,0.05,0.807115313269258,0.000807115313269258,5.06933383844659,510.5361682089672,1.0138667575506501e-09,-0.5782209800041562,0.8011361548468544,True,0,45,10,0.716271502164669,0.95,7.504304189530457e-05,0.008448720066719867,0.10974920894096321,0.04610188884036359,1.1080304685622757,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-08-01,2021-07-30,2022-07-29,2022-08-01,252,0.02,True,2.5,0.05,0.8411486601305498,0.0008411486601305498,5.264405780011374,519.2828415783691,1.0528811454734633e-09,-0.4743378757951733,1.0610827829850287,True,0,29,9,0.754599402751925,0.95,8.117180239586094e-05,0.010267821932076048,0.10775506802201038,0.030534301440082248,1.178651843957851,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-09-01,2021-09-01,2022-08-31,2022-09-01,252,0.02,True,2.5,0.05,0.6229376485662662,0.0006229376485662662,5.410058492317103,557.7047098850965,1.0820116876433034e-09,-0.489901311668022,1.1828191271343909,True,0,34,10,0.7292027712134579,0.95,8.958482625707237e-05,0.004958427954892254,0.12364038249431948,0.043718487732371775,1.2869042271240387,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-10-03,2021-10-01,2022-09-30,2022-10-03,252,0.02,True,2.5,0.05,0.8088492772191074,0.0008088492772191074,5.666887786649403,617.4377085828124,1.133377545996105e-09,-0.6348446139350687,0.8913308032260187,True,0,39,9,0.5109863989288056,0.95,0.0004867634158190452,0.00940344697364145,0.09210494634810351,0.048924073565489085,0.9069836051098702,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-11-01,2021-11-01,2022-10-31,2022-11-01,252,0.02,True,2.5,0.05,0.6131380446120837,0.0006131380446120837,6.021456174395363,648.5502777321982,1.2042912228361604e-09,-0.6083168093436072,0.9320822595695339,True,0,28,9,0.7648377803345752,0.95,0.0001468668185784198,0.0037215631123350998,0.09362340937284519,0.03871628678457874,1.0698858913887934,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2022-12-01,2021-12-01,2022-11-30,2022-12-01,252,0.02,True,2.5,0.05,0.8576705304083733,0.0008576705304083733,6.249555728017336,701.6202416455271,1.249911133104356e-09,-0.5492037107009324,1.012398262304997,True,0,24,10,0.6672616444405487,0.95,8.97618557473159e-05,0.00552632899900473,0.09425075525767058,0.035403219002351105,1.1908853106583042,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-01-03,2021-12-31,2022-12-30,2023-01-03,252,0.02,True,2.5,0.05,0.6543360399451498,0.0006543360399451498,6.191813444196875,713.826459680812,1.2383626764557482e-09,-0.6198019913959887,0.9359017507349877,True,0,39,9,0.5984018487024438,0.95,0.00012500325090109734,0.012736103971751787,0.09731130891169372,0.04545007904262016,0.6425793700258424,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-02-01,2022-01-31,2023-01-31,2023-02-01,252,0.02,True,2.5,0.05,0.36866696886020206,0.00036866696886020205,6.113900152339298,662.3865223016511,1.2227800182400594e-09,-0.4107847709334955,0.6931753816190576,True,0,38,10,0.6902399031384687,0.95,8.015265888891736e-05,0.005609452848967981,0.08797461212311553,0.035538978087198914,0.9837772995973085,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-03-01,2022-02-28,2023-02-28,2023-03-01,252,0.02,True,2.5,0.05,0.3876425003015941,0.0003876425003015941,5.967437912963498,719.7930902798075,1.193487570657824e-09,-0.5300802301245598,0.560747599864184,True,0,41,9,0.5328404686980225,0.7222222222222222,0.0008831803319498871,0.011658708117807866,0.051498428984552265,0.023412276536823845,0.7756652595771585,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-04-03,2022-03-31,2023-03-31,2023-04-03,252,0.02,True,2.5,0.05,0.5949255320133615,0.0005949255320133615,5.790126282013423,710.8829062608362,1.1580252448224324e-09,-0.3738643148089632,0.4041887312530835,True,0,39,10,0.6521418679959826,0.9452479338842976,0.00025220731363005086,0.00399341304810816,0.0573671297654955,0.02065780940617687,0.8385539688213193,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-05-01,2022-04-28,2023-04-28,2023-05-01,252,0.02,True,2.5,0.05,0.7456852657254669,0.0007456852657254669,5.642257477505018,714.6538978489344,1.1284514842164888e-09,-0.3388991365636248,0.5858993506629674,True,0,33,10,0.7341100040558427,0.9183673469387756,0.00013287949399134124,0.005558203666907488,0.08107165647838374,0.031697130159984765,1.253184852155592,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-06-01,2022-05-31,2023-05-31,2023-06-01,252,0.02,True,2.5,0.05,0.662004967821129,0.0006620049678211291,5.250113564529966,609.9353742650943,1.0500227024057662e-09,-0.45545680673063427,0.8770008312109273,True,0,37,9,0.756740277955333,0.95,7.510435375197939e-05,0.00349547428740278,0.09017040162867052,0.02210371891556122,1.1190377318174647,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-07-03,2022-06-30,2023-06-30,2023-07-03,252,0.02,True,2.5,0.05,0.7203201719460497,0.0007203201719460497,4.883298319330571,550.9165099528301,9.766596540995178e-10,-0.34636314378090993,1.1699565688763638,True,0,29,10,0.691935869182122,0.95,0.00011733261324353085,0.008968756124487953,0.11152556548503546,0.03956150086565273,1.1985570319655392,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-08-01,2022-07-29,2023-07-31,2023-08-01,252,0.02,True,2.5,0.05,0.49632422577750834,0.0004963242257775084,4.728660289016061,534.166189472076,9.45732048345892e-10,-0.4257137157133368,1.1159951693564845,True,0,33,9,0.7927175524657676,0.95,0.00011965014325983106,0.0032347274780708335,0.09310965261836582,0.03347969182635696,1.2251882510820324,0.0,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-09-01,2022-08-31,2023-08-31,2023-09-01,252,0.02,True,2.5,0.05,0.9002370021443145,0.0009002370021443145,4.546920102129455,472.5728005934037,9.093840113320509e-10,-0.43813560969970056,1.3175303418143658,True,0,29,10,0.7744811937285714,0.95,9.622950753801852e-05,0.0033584223055050685,0.09916771264001305,0.048759123150461534,1.337185181618119,2.220446049250313e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-10-02,2022-09-29,2023-09-29,2023-10-02,252,0.02,True,2.5,0.05,0.9491087896165841,0.0009491087896165841,4.283792021962718,412.3762148537553,8.567583958249595e-10,-0.43345810393913387,1.3764609828460026,True,0,27,9,0.7248612371286381,0.95,0.00013357113824893278,0.0028438983067357597,0.08455653659461264,0.03779215484426975,1.200660946671467,1.1102230246251565e-16,0.0
black_litterman_200bp,Black-Litterman sentiment (2% annual view scale),black_litterman,2023-11-01,2022-10-31,2023-10-31,2023-11-01,252,0.02,True,2.5,0.05,0.6882887590987276,0.0006882887590987276,3.9744385443219157,341.81313105563646,7.948877009155061e-10,-0.4631479082031792,1.221485025665576,True,0,31,10,0.7158457873602122,0.95,7.177255203133117e-05,0.003347309083121385,0.09541775291934884,0.04147942919709638,1.1816666004347651,2.220446049250313e-16,0.0
