fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,covariance_trace,covariance_condition_number,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_message,solver_iterations,valid_start_count,objective_value,expected_portfolio_return,expected_portfolio_volatility,expected_sharpe,weight_sum_residual,maximum_bound_residual,minimum_weight,maximum_weight,crypto_sleeve_weight,weight_hhi,risk_contribution_dispersion,effective_number_of_bets,effective_bet_ratio
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,28,2023-04-03,2022-03-31,2023-03-31,2023-04-03,252,252,60,0.3065787846573541,0.0003065787846573541,10.0,11.569485901906852,1617.680774762569,1.928247631035332e-09,-1.1728849366405165,0.4041887312530835,True,0,Optimization terminated successfully,12,7,-2.2538908261932296,0.08842030961775345,0.16039598141373693,0.551262624153131,8.08242361927114e-14,0.0,0.0,0.1,0.013297704386215836,0.09769411700664801,0.037130472349482566,9.52472287587539,0.15874538126458984
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,29,2023-05-01,2022-04-28,2023-04-28,2023-05-01,252,252,60,0.21925298490988573,0.00021925298490988574,10.0,11.166942179208714,1653.5195744327805,1.8611570112565487e-09,-0.8606587353755566,0.5858993506629674,True,0,Optimization terminated successfully,4,7,-2.3425414288798727,0.07539471183787028,0.15569394959593622,0.48424946527169455,2.1151969065158482e-12,0.0,0.0,0.1,1.0004698546659938e-12,0.09999999999649245,0.03784064299965012,10.407653291040784,0.17346088818401306
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,30,2023-06-01,2022-05-31,2023-05-31,2023-06-01,252,252,60,0.016211170753840973,1.6211170753840972e-05,10.0,9.835175172956511,1381.864585035373,1.63919584576746e-09,-0.45545680673063427,0.9143758820515224,True,0,Optimization terminated successfully,20,7,-2.249280834117837,-0.01203294257715667,0.14889534422157202,-0.0808147671780145,4.324018920698336e-11,0.0,0.0,0.1,1.6311537424307354e-11,0.09999999984374791,0.03813616711534247,9.480915033384413,0.1580152505564069
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,31,2023-07-03,2022-06-30,2023-06-30,2023-07-03,252,252,60,0.11045189105800873,0.00011045189105800874,10.0,9.43331720504861,1200.8833950209728,1.5722195184525737e-09,-0.4050686877913898,1.2823855441728425,True,0,Optimization terminated successfully,15,7,-2.4675419721197795,0.09362110296148195,0.1380125697013063,0.6783520020248983,1.3744561044859438e-13,0.0,0.0,0.1,0.01995123014901709,0.09680585713912246,0.036673590633250146,11.793422633454806,0.19655704389091344
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,32,2023-08-01,2022-07-29,2023-07-31,2023-08-01,252,252,60,0.05489024356708341,5.489024356708342e-05,10.0,9.726061270141216,1224.4960377248765,1.6210101954801005e-09,-0.4257137157133368,1.4045880045311487,True,0,Optimization terminated successfully,17,7,-2.4916447524402847,0.08784196689821563,0.13749961524389526,0.6388524560043499,1.7257306694773433e-12,0.0,0.0,0.1,0.011257752024149772,0.09800192354995818,0.037313872014908225,12.081130256870628,0.2013521709478438
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,33,2023-09-01,2022-08-31,2023-08-31,2023-09-01,252,252,60,0.2272282301744353,0.0002272282301744353,10.0,9.377587196601691,1081.8201815904176,1.562931183804303e-09,-0.43813560969970056,1.3175303418143658,True,0,Optimization terminated successfully,21,7,-2.4396350883724742,0.08842673050839589,0.13557919807359575,0.6522145857537501,9.126033262418787e-14,0.0,0.0,0.1,0.00752885758960189,0.09860759587529334,0.0373655902311022,11.468854860609696,0.1911475810101616
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,34,2023-10-02,2022-09-29,2023-09-29,2023-10-02,252,252,60,0.12277966419624671,0.00012277966419624672,10.0,8.745983435227723,972.001657314027,1.4576638912946484e-09,-0.43345810393913387,1.3764609828460026,True,0,Optimization terminated successfully,17,7,-2.566532792805325,0.14596373930740164,0.1266561741890911,1.1524407731555617,4.04121180963557e-14,0.0,0.0,0.1,0.011419132430230395,0.09631318813602519,0.03651371291704835,13.02060096531321,0.2170100160885535
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,35,2023-11-01,2022-10-31,2023-10-31,2023-11-01,252,252,60,0.19846053114655637,0.00019846053114655636,10.0,8.394732475838616,940.1625344027392,1.3991220653152154e-09,-0.4631479082031792,1.221485025665576,True,0,Optimization terminated successfully,8,7,-2.720627442334646,0.0072681971804540325,0.11250175401739751,0.06460518988290674,6.228351168147128e-13,0.0,0.0,0.1,0.01328024696861242,0.09403971668123305,0.03602756904346035,15.18985001053312,0.25316416684221865
combined_effective_bets,Combined Factor Diversification,combined,effective_bets,monthly,36,2023-12-01,2022-11-30,2023-11-30,2023-12-01,252,252,60,0.2386601628310444,0.0002386601628310444,10.0,7.481652148752392,718.9236053277319,1.2469420123226453e-09,-0.2766021355118453,1.2222043695132911,True,0,Optimization terminated successfully,33,7,-2.7075611854963477,0.04057570533645511,0.11226943433331624,0.36141364368141443,4.463096558993129e-14,0.0,0.0,0.09999999999999222,0.021914793660334084,0.09357842779475795,0.03636329826329879,14.992666559141718,0.2498777759856953
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,21.157579991903326,1033.413620149154,3.526263296721254e-09,-0.3492732395247833,1.982593873089236,True,0,Optimization terminated successfully,13,1,1.2075209553654918e-10,0.3645802082736537,0.3379384652804809,1.0788360773641463,2.220446049250313e-16,0.0,0.009050936694150746,0.035011673812902044,0.1182590890271011,0.01856236249340066,1.4186384055173202e-06,1.3861511375343896,0.02310251895890649
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.04211244098902321,4.211244098902321e-05,10.0,22.44822153978953,1091.1155307785195,3.741370219217885e-09,-0.23740683868214907,2.7597000301127537,True,0,Optimization terminated successfully,13,1,9.920448720939535e-11,0.3085222322144494,0.3412462788127886,0.9041043122515867,0.0,0.0,0.009043776990805785,0.033918971414733025,0.11483258143348156,0.01859054491445315,1.2858491825080027e-06,1.4965327816465186,0.024942213027441977
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,3,2021-03-01,2020-02-28,2021-02-26,2021-03-01,252,252,60,0.06265790310909865,6.265790310909865e-05,10.0,23.014831526063983,1144.0399490852305,3.835805215985945e-09,-0.09602128620994455,2.9761046427603395,True,0,Optimization terminated successfully,13,1,1.76338311709496e-10,0.4383230634443276,0.3370091689210663,1.3006265225590667,0.0,0.0,0.009007808281377394,0.03361393916122515,0.11173880242570844,0.01860365266358489,1.7143429825518198e-06,1.5847726278701786,0.026412877131169642
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,4,2021-04-01,2020-04-01,2021-03-31,2021-04-01,252,252,60,0.07690878635761325,7.690878635761325e-05,10.0,15.539452910196802,662.0119356502846,2.5899087924670455e-09,-0.060127039234835644,2.867691654241286,True,0,Optimization terminated successfully,18,1,2.375971817693802e-10,0.5386596880425214,0.20278031080247094,2.6563707586346084,0.0,0.0,0.006700983360795335,0.03973462326211976,0.09219156670763018,0.019624776338478457,1.9899630723933997e-06,3.2806252319759563,0.054677087199599274
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,5,2021-05-03,2020-05-01,2021-04-30,2021-05-03,252,252,60,0.07741182536616069,7.741182536616069e-05,10.0,15.299208835217478,797.3610584587759,2.5498681137042323e-09,-0.2081438801394524,2.7040908911882555,True,0,Optimization terminated successfully,20,1,4.426581357917503e-10,0.45893663095138343,0.16537740999412257,2.775086579041804,0.0,0.0,0.005391577099526557,0.03876313353900614,0.07673531278402768,0.020123707983274876,2.716180332107532e-06,4.366491717984804,0.0727748619664134
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,6,2021-06-01,2020-06-01,2021-05-28,2021-06-01,252,252,60,0.049106449100736214,4.9106449100736214e-05,10.0,19.13689618527403,1412.0335165734627,3.1894826656508454e-09,-0.09446757920356907,2.5441974199957964,True,0,Optimization terminated successfully,22,1,1.9234286084120872e-10,0.4060624971235446,0.15836233397063237,2.5641355929930105,2.220446049250313e-16,0.0,0.0043059911693492025,0.035173083155623154,0.05640297162561077,0.020501519407089386,1.790450878229704e-06,4.377136246425824,0.07295227077376373
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,7,2021-07-01,2020-07-01,2021-06-30,2021-07-01,252,252,60,0.04792859444403984,4.7928594444039835e-05,10.0,19.25250895118555,1689.7163954840023,3.2087514597767435e-09,-0.04517062980827402,2.4942228399591873,True,0,Optimization terminated successfully,23,1,4.2032567406036245e-11,0.38814589031320806,0.13721532746234638,2.8287356630746676,0.0,0.0,0.003727827889445118,0.03706386236248816,0.049079096635706275,0.020493939711172277,8.369843428049104e-07,5.527127687303348,0.09211879478838912
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,8,2021-08-02,2020-07-31,2021-07-30,2021-08-02,252,252,60,0.02055087158531252,2.055087158531252e-05,10.0,19.050136395589725,1995.4538598721672,3.1750227008480616e-09,-0.03111480254552568,2.133926362043439,True,0,Optimization terminated successfully,22,1,2.2564522036933193e-10,0.350699380708464,0.13565538167791644,2.5852227635253113,0.0,0.0,0.003629654363840772,0.03661026183448917,0.04791732532155414,0.02056941299120545,1.939266271769529e-06,6.0695564318059585,0.10115927386343264
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,9,2021-09-01,2020-09-01,2021-08-31,2021-09-01,252,252,60,0.025954173512181038,2.595417351218104e-05,10.0,19.19628066223325,2130.421906888042,3.1993800783784072e-09,-0.07863987065770972,2.5355819840145335,True,0,Optimization terminated successfully,23,1,7.195875763227864e-11,0.3436658261131469,0.13409176429889885,2.562915238754667,0.0,0.0,0.003551455814243084,0.03829926204072782,0.04691730522013085,0.020735717987246483,1.095131328747876e-06,6.520302164802707,0.10867170274671177
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,10,2021-10-01,2020-10-01,2021-09-30,2021-10-01,252,252,60,0.032048346693306314,3.2048346693306315e-05,10.0,19.277343381734276,2463.7964940943734,3.2128905314934743e-09,-0.12416434745014902,2.3815964347981127,True,0,Optimization terminated successfully,25,1,2.0473359556955577e-10,0.28145461173169833,0.124848223559878,2.2543741809566953,0.0,0.0,0.0032234431555009492,0.038653011923593605,0.0411662954730592,0.021067913358604303,1.8472213166877788e-06,7.012592533030062,0.11687654221716769
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,11,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,252,60,0.03758351191962621,3.758351191962621e-05,10.0,19.338376758386744,2619.1166455316716,3.2230627608338288e-09,-0.03804484144889364,2.5476784819297986,True,0,Optimization terminated successfully,23,1,2.581566634228181e-10,0.35770757404751463,0.11950527903758214,2.993236591121823,0.0,0.0,0.002997650153963878,0.038791927991458156,0.037999596085789636,0.02102134338478685,2.074273621547167e-06,7.538672933287164,0.1256445488881194
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,252,60,0.048728516741865124,4.872851674186512e-05,10.0,18.426989818738598,2669.717009456781,3.0711649390781164e-09,-0.17349452421536093,1.9218005257051143,True,0,Optimization terminated successfully,22,1,1.1710397923625983e-10,0.21901329918825574,0.11647226448948583,1.880390152524479,0.0,0.0,0.0030833969049799043,0.035386681396494375,0.03665130152443648,0.02069539444027813,1.397044375555496e-06,6.969198135723532,0.11615330226205887
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,13,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,252,60,0.028206191740213476,2.8206191740213476e-05,10.0,17.698271806197972,2666.622618322197,2.949711938202543e-09,-0.12605950714046,1.882587306240429,True,0,Optimization terminated successfully,22,1,3.236430515310684e-10,0.25259764941361296,0.12077588908092465,2.0914575859123876,0.0,0.0,0.003228235735710782,0.03420646712955441,0.03805365976395471,0.020761081703879324,2.3225096036077555e-06,7.052895245126038,0.11754825408543397
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,14,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,252,60,0.040477641120474646,4.047764112047465e-05,10.0,16.249425250724453,2851.3405090359306,2.7082375147050344e-09,-0.26246068625737806,1.7523508442205948,True,0,Optimization terminated successfully,21,1,1.8637605387471023e-10,0.21702019317557583,0.11906830052209774,1.8226529834050946,0.0,0.0,0.003206460113956017,0.0339880495111883,0.03891371008012871,0.020688662937328565,1.7624606561789574e-06,5.6644715585375796,0.09440785930895966
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,15,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,252,60,0.037778463828747506,3.777846382874751e-05,10.0,15.6446971387369,2501.8334143156535,2.6074494970483213e-09,-0.46865655744791945,1.8126264661629579,True,0,Optimization terminated successfully,21,1,1.6663830946518105e-10,0.16619638879500923,0.12156458100688189,1.3671448329641402,1.1102230246251565e-16,0.0,0.003304385986726485,0.03220472474772704,0.041290388100768356,0.020595698640744318,1.6665248746278031e-06,4.540293024699172,0.07567155041165287
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,16,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,252,60,0.02288644121536516,2.288644121536516e-05,10.0,15.508194418583997,2657.7874311998767,2.5846990439170094e-09,-0.30439771676211014,1.885652709704718,True,0,Optimization terminated successfully,21,1,2.7803113946712765e-10,0.1628268226858253,0.12219829278831415,1.3324803397040295,0.0,0.0,0.0033552454787175697,0.03368319148177768,0.04207850152167679,0.021007097553701698,2.1526384565117164e-06,4.3909241322200145,0.07318206887033357
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,17,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,252,60,0.04547729345274711,4.547729345274711e-05,10.0,14.616939598090791,2268.0705823024423,2.4361565753202328e-09,-0.8113680578388313,0.9388799704010586,True,0,Optimization terminated successfully,21,1,2.2837775341612412e-10,0.05576759281484145,0.13344020557957345,0.4179219641683327,0.0,0.0,0.00367916270551769,0.03273766901908986,0.04644655912455144,0.020651811661217535,1.950973062414856e-06,3.462673711605051,0.05771122852675085
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,18,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,252,60,0.056431294578291206,5.6431294578291206e-05,10.0,11.427291522924937,1749.1168499859352,1.9045485681086706e-09,-1.3313647804876834,1.0545687899640876,True,0,Optimization terminated successfully,20,1,9.957093946904444e-10,0.031839307453197185,0.14337419713551702,0.2220713914310727,0.0,0.0,0.004843766725976053,0.03496944385294866,0.057351881009081555,0.020943763776077852,4.073715328563493e-06,3.1146355558181256,0.05191059259696876
combined_risk_parity,Combined Risk Parity,combined,risk_parity,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,252,60,0.044276748270555624,4.4276748270555626e-05,10.0,11.39417321293967,1728.2897413627395,1.8990288498329904e-09,-1.3731545680323536,0.8011361548468544,True,0,Optimization terminated successfully,21,1,5.889222132274791e-10,-0.04883819313137381,0.15966212720828657,-0.305884645189915,1.1102230246251565e-16,0.0,0.005218464094505449,0.037543282037958495,0.05926575210328218,0.020891633278209407,3.1329491250989596e-06,2.815942596198759,0.04693237660331265
