fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,asset,asset_class,pretrade_weight,target_weight,individual_cap,combined_crypto_sleeve_cap
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,UPS,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,USB,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,V,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,WFC,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,WMT,equity,0.0,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XLM-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XOM,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XRP-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ABBV,equity,0.07739488011098074,0.08085479148006268,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ABT,equity,0.10249633609983601,0.09142054322248645,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ADA-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ADBE,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,AEP,equity,0.025186344961896832,0.02620246243337827,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,AMD,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,AMGN,equity,0.06662707734928307,0.06413967475058768,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,AMT,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,BA,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,BCH-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,BTC-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,CAT,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,CCI,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,CMCSA,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,COP,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,CVX,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,D,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,DD,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,DIS,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,DOW,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,DUK,equity,0.0,0.0,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,EA,equity,0.09865022385175448,0.1,0.1,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,EOS-USD,crypto,0.0,0.0,0.25,0.3
combined_conditional_value_at_risk,Combined Minimum CVaR,combined,conditional_value_at_risk,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.02495231687638398,2.4952316876383983e-05,10.0,ETC-USD,crypto,0.0,0.0,0.25,0.3
