date,variant,variant_label,base_method,rebalanced,gross_return,turnover,transaction_cost,net_return,tilt_strength,growth_of_1_gross,growth_of_1_net,drawdown_net
2021-01-04,base,Base Equity Minimum Variance,minimum_variance,True,-0.007590613518175725,1.0,0.001,-0.008590613518175725,0.0,0.9924093864818243,0.9914093864818243,0.0
2021-01-05,base,Base Equity Minimum Variance,minimum_variance,False,0.0008779150474515771,0.0,0.0,0.0008779150474515771,0.0,0.9932806376154489,0.9922797597004015,0.0
2021-01-06,base,Base Equity Minimum Variance,minimum_variance,False,0.0012737046782066415,0.0,0.0,0.0012737046782066415,0.0,0.9945457838103517,0.9935436310724216,0.0
2021-01-07,base,Base Equity Minimum Variance,minimum_variance,False,0.007421792172245472,0.0,0.0,0.007421792172245472,0.0,1.001927095923575,1.0009175054162993,0.0
2021-01-08,base,Base Equity Minimum Variance,minimum_variance,False,-0.00025014896994770284,0.0,0.0,-0.00025014896994770284,0.0,1.0016764648925671,1.0006671269333167,-0.00025014896994779434
2021-01-11,base,Base Equity Minimum Variance,minimum_variance,False,-0.001386301845907058,0.0,0.0,-0.001386301845907058,0.0,1.000287838960285,0.9992799002481105,-0.0016361040338760402
2021-01-12,base,Base Equity Minimum Variance,minimum_variance,False,-0.003449168733594397,0.0,0.0,-0.003449168733594397,0.0,0.9968376774215485,0.9958332152600654,-0.005079629568591981
2021-01-13,base,Base Equity Minimum Variance,minimum_variance,False,-0.0021799982459469037,0.0,0.0,-0.0021799982459469037,0.0,0.9946645730332757,0.9936623005975428,-0.007248554230989246
2021-01-14,base,Base Equity Minimum Variance,minimum_variance,False,0.001065789262467625,0.0,0.0,0.001065789262467625,0.0,0.9957246758549716,0.9947213352080386,-0.006190490399789361
2021-01-15,base,Base Equity Minimum Variance,minimum_variance,False,-0.002549330786771351,0.0,0.0,-0.002549330786771351,0.0,0.9931862442836666,0.9921854614839345,-0.008724039578799303
2021-01-19,base,Base Equity Minimum Variance,minimum_variance,False,0.00909325451718831,0.0,0.0,0.00909325451718831,0.0,1.0022175395859083,1.0012076564134618,0.0
2021-01-20,base,Base Equity Minimum Variance,minimum_variance,False,0.015523045166721362,0.0,0.0,0.015523045166721362,0.0,1.0177750077197807,1.0167494480852353,0.0
2021-01-21,base,Base Equity Minimum Variance,minimum_variance,False,-0.008045538377086409,0.0,0.0,-0.008045538377086409,0.0,1.0095864598359316,1.008569151380784,-0.008045538377086547
2021-01-22,base,Base Equity Minimum Variance,minimum_variance,False,-0.002468440826968816,0.0,0.0,-0.002468440826968816,0.0,1.0070943554001177,1.0060795581106943,-0.010494119268650515
2021-01-25,base,Base Equity Minimum Variance,minimum_variance,False,0.00452989961629926,0.0,0.0,0.00452989961629926,0.0,1.0116563917342218,1.0106369975149465,-0.006011756959199532
2021-01-26,base,Base Equity Minimum Variance,minimum_variance,False,-0.0019234006996240276,0.0,0.0,-0.0019234006996240276,0.0,1.0097105711225811,1.0086931376068604,-0.007923594641282228
2021-01-27,base,Base Equity Minimum Variance,minimum_variance,False,-0.016119481374142857,0.0,0.0,-0.016119481374142857,0.0,0.9934345603780955,0.9924335273629808,-0.023915351779188798
2021-01-28,base,Base Equity Minimum Variance,minimum_variance,False,0.0009661431798548242,0.0,0.0,0.0009661431798548242,0.0,0.9943943604032369,0.9933923602469019,-0.022972314253349113
2021-01-29,base,Base Equity Minimum Variance,minimum_variance,False,-0.009593660449049433,0.0,0.0,-0.009593660449049433,0.0,0.9848544785570786,0.9838620912500133,-0.03234558611972316
2021-02-01,base,Base Equity Minimum Variance,minimum_variance,True,0.0036257215647992587,0.025462190364350094,2.5462190364350095e-05,0.0036002593744349086,0.0,0.9884252866781721,0.9874042499671873,-0.02886177924493727
2021-02-02,base,Base Equity Minimum Variance,minimum_variance,False,0.00794143201570563,0.0,0.0,0.00794143201570563,0.0,0.9962747988949311,0.9952456536903206,-0.021149551086957596
2021-02-03,base,Base Equity Minimum Variance,minimum_variance,False,-0.006310667174261837,0.0,0.0,-0.006310667174261837,0.0,0.9899876402250005,0.9889649896132503,-0.0273267504834247
2021-02-04,base,Base Equity Minimum Variance,minimum_variance,False,0.00074101524094349,0.0,0.0,0.00074101524094349,0.0,0.9907212361547529,0.9896978277433133,-0.026605984781074787
2021-02-05,base,Base Equity Minimum Variance,minimum_variance,False,0.014130044180683882,0.0,0.0,0.014130044180683882,0.0,1.0047201709923614,1.0036823017748533,-0.012851884340817965
2021-02-08,base,Base Equity Minimum Variance,minimum_variance,False,0.004296656730274463,0.0,0.0,0.004296656730274463,0.0,1.0090371086770982,1.0079947800918316,-0.008610447745893146
2021-02-09,base,Base Equity Minimum Variance,minimum_variance,False,-0.0029666755613049142,0.0,0.0,-0.0029666755613049142,0.0,1.006043622946336,1.0050043866118104,-0.01155157890229841
2021-02-10,base,Base Equity Minimum Variance,minimum_variance,False,-0.005752632329879538,0.0,0.0,-0.005752632329879538,0.0,1.0002562238757058,0.9992229658857165,-0.017237759245923412
2021-02-11,base,Base Equity Minimum Variance,minimum_variance,False,-0.0042024723778936665,0.0,0.0,-0.0042024723778936665,0.0,0.996052674724052,0.9950237589722248,-0.021367790416729204
2021-02-12,base,Base Equity Minimum Variance,minimum_variance,False,0.004638235750411951,0.0,0.0,0.004638235750411951,0.0,1.0006726018492507,0.9996389137435991,-0.01682866351573542
2021-02-16,base,Base Equity Minimum Variance,minimum_variance,False,-0.011241056783863975,0.0,0.0,-0.011241056783863975,0.0,0.9894239843098063,0.9884019159508473,-0.027880548337422484
2021-02-17,base,Base Equity Minimum Variance,minimum_variance,False,0.005772113540091479,0.0,0.0,0.005772113540091479,0.0,0.9951350518865322,0.9941070840329594,-0.022269364487894627
2021-02-18,base,Base Equity Minimum Variance,minimum_variance,False,-0.0021528065282907264,0.0,0.0,-0.0021528065282907264,0.0,0.9929927186502999,0.9919669638126332,-0.024374229382934987
2021-02-19,base,Base Equity Minimum Variance,minimum_variance,False,-0.008893976579889069,0.0,0.0,-0.008893976579889069,0.0,0.9841610646666238,0.9831444328684599,-0.03305142213753953
2021-02-22,base,Base Equity Minimum Variance,minimum_variance,False,0.0006116353489013202,0.0,0.0,0.0006116353489013202,0.0,0.9847630123627863,0.9837457587566778,-0.03246000220674894
2021-02-23,base,Base Equity Minimum Variance,minimum_variance,False,-0.005324723760280436,0.0,0.0,-0.005324723760280436,0.0,0.9795194213526128,0.978507584340951,-0.03761188542202032
2021-02-24,base,Base Equity Minimum Variance,minimum_variance,False,0.00026390351632918016,0.0,0.0,0.00026390351632918016,0.0,0.9797779199722205,0.9787658159332133,-0.03735790781450976
2021-02-25,base,Base Equity Minimum Variance,minimum_variance,False,-0.008545203734262541,0.0,0.0,-0.008545203734262541,0.0,0.9714055180317258,0.9704020626279323,-0.04558388061541163
2021-02-26,base,Base Equity Minimum Variance,minimum_variance,False,-0.0178615113136835,0.0,0.0,-0.0178615113136835,0.0,0.9540547473812275,0.9530692152074817,-0.06263119492976132
2021-03-01,base,Base Equity Minimum Variance,minimum_variance,True,0.009833342443441754,0.038455601208268325,3.8455601208268327e-05,0.009794886842233485,0.0,0.9634362944220185,0.9624044203232552,-0.05344977355465874
2021-03-02,base,Base Equity Minimum Variance,minimum_variance,False,0.005643403237255887,0.0,0.0,0.005643403237255887,0.0,0.9688733539248495,0.9678356565444569,-0.04810800894251177
2021-03-03,base,Base Equity Minimum Variance,minimum_variance,False,-0.012239588589028618,0.0,0.0,-0.012239588589028618,0.0,0.9570147426779371,0.9559897462865603,-0.05975877529424678
2021-03-04,base,Base Equity Minimum Variance,minimum_variance,False,-0.006110773060173708,0.0,0.0,-0.006110773060173708,0.0,0.9511666427701917,0.9501479098991501,-0.0655043760402434
2021-03-05,base,Base Equity Minimum Variance,minimum_variance,False,0.014048539764663684,0.0,0.0,0.014048539764663684,0.0,0.9645291451739704,0.9634961005936804,-0.05237607710714054
2021-03-08,base,Base Equity Minimum Variance,minimum_variance,False,-0.0053741074601134815,0.0,0.0,-0.0053741074601134815,0.0,0.9593456618993941,0.9583181690116896,-0.05746870990054109
2021-03-09,base,Base Equity Minimum Variance,minimum_variance,False,0.007202664380881395,0.0,0.0,0.007202664380881395,0.0,0.9662555067273099,0.9652206131531815,-0.050679973349475604
2021-03-10,base,Base Equity Minimum Variance,minimum_variance,False,0.006504624394004188,0.0,0.0,0.006504624394004188,0.0,0.9725406358672092,0.9714990106990933,-0.04450500314640804
2021-03-11,base,Base Equity Minimum Variance,minimum_variance,False,0.0019823211689517345,0.0,0.0,0.0019823211689517345,0.0,0.9744685237573546,0.9734248337536179,-0.04261090518731747
2021-03-12,base,Base Equity Minimum Variance,minimum_variance,False,0.003631823254070664,0.0,0.0,0.003631823254070664,0.0,0.9780076212022965,0.9769601407009341,-0.03913383720958319
2021-03-15,base,Base Equity Minimum Variance,minimum_variance,False,0.012688324090841393,0.0,0.0,0.012688324090841393,0.0,0.990416898863424,0.9893561275899815,-0.026942055928175335
2021-03-16,base,Base Equity Minimum Variance,minimum_variance,False,0.005710881834564531,0.0,0.0,0.005710881834564531,0.0,0.9960730527397889,0.9950062235269502,-0.021385036991396822
2021-03-17,base,Base Equity Minimum Variance,minimum_variance,False,-0.006603991345338246,0.0,0.0,-0.006603991345338246,0.0,0.9894949949201706,0.9884352110382205,-0.027847801737524214
2021-03-18,base,Base Equity Minimum Variance,minimum_variance,False,-0.00617358596627417,0.0,0.0,-0.00617358596627417,0.0,0.9833862625058329,0.9823330212907837,-0.03384946690579993
2021-03-19,base,Base Equity Minimum Variance,minimum_variance,False,-0.0025362062158668036,0.0,0.0,-0.0025362062158668036,0.0,0.9808921921542676,0.9798416221761348,-0.03629982389329656
2021-03-22,base,Base Equity Minimum Variance,minimum_variance,False,0.00826830839770823,0.0,0.0,0.00826830839770823,0.0,0.9890025113039032,0.9879432548891978,-0.028331653634320553
2021-03-23,base,Base Equity Minimum Variance,minimum_variance,False,-0.0005177100519681817,0.0,0.0,-0.0005177100519681817,0.0,0.9884904947623793,0.9874317867353675,-0.02883469610441336
2021-03-24,base,Base Equity Minimum Variance,minimum_variance,False,-0.0053962180133213765,0.0,0.0,-0.0053962180133213765,0.0,0.9831563845485456,0.98210338954086,-0.034075315811207485
2021-03-25,base,Base Equity Minimum Variance,minimum_variance,False,0.002473444058232372,0.0,0.0,0.002473444058232372,0.0,0.9855881668662204,0.9845325673342896,-0.03168615514040074
2021-03-26,base,Base Equity Minimum Variance,minimum_variance,False,0.018654075951079967,0.0,0.0,0.018654075951079967,0.0,1.0039734033874286,1.0028981126216552,-0.01362315513390755
2021-03-29,base,Base Equity Minimum Variance,minimum_variance,False,0.010804530038451214,0.0,0.0,0.010804530038451214,0.0,1.0148208641821341,1.0137339554049818,-0.0029658168843192945
2021-03-30,base,Base Equity Minimum Variance,minimum_variance,False,-0.009095713071083457,0.0,0.0,-0.009095713071083457,0.0,1.0055903447829844,1.0045133222162035,-0.012034553736001596
2021-03-31,base,Base Equity Minimum Variance,minimum_variance,False,0.00013022175261850693,0.0,0.0,0.00013022175261850693,0.0,1.0057212945200982,1.004644131701551,-0.011905899144062704
2021-04-01,base,Base Equity Minimum Variance,minimum_variance,True,0.00936868490003246,0.2540673208501055,0.0002540673208501055,0.009114617579182355,0.0,1.0151435804257098,1.0138010787651803,-0.0028997992825148255
2021-04-05,base,Base Equity Minimum Variance,minimum_variance,False,0.009447047911752276,0.0,0.0,0.009447047911752276,0.0,1.0247336904672992,1.0233785061292613,0.0
2021-04-06,base,Base Equity Minimum Variance,minimum_variance,False,-0.00020345785927595674,0.0,0.0,-0.00020345785927595674,0.0,1.0245252003443088,1.0231702917291752,-0.00020345785927600168
2021-04-07,base,Base Equity Minimum Variance,minimum_variance,False,-0.0010500186224276196,0.0,0.0,-0.0010500186224276196,0.0,1.023449429804801,1.0220959438689448,-0.0012532628471625396
2021-04-08,base,Base Equity Minimum Variance,minimum_variance,False,-0.0013083957217905203,0.0,0.0,-0.0013083957217905203,0.0,1.0221103529493754,1.0207586379087272,-0.0025600188052055106
2021-04-09,base,Base Equity Minimum Variance,minimum_variance,False,0.0037336992741842743,0.0,0.0,0.0037336992741842743,0.0,1.0259266056323186,1.0245698436942043,0.0
2021-04-12,base,Base Equity Minimum Variance,minimum_variance,False,0.0005727206074226208,0.0,0.0,0.0005727206074226208,0.0,1.0265141749410673,1.0251566359574318,0.0
2021-04-13,base,Base Equity Minimum Variance,minimum_variance,False,0.0028359290998068655,0.0,0.0,0.0028359290998068655,0.0,1.0294252963611468,1.0280639074932034,0.0
2021-04-14,base,Base Equity Minimum Variance,minimum_variance,False,-0.002568324701313976,0.0,0.0,-0.002568324701313976,0.0,1.026781397944345,1.0254235055650593,-0.002568324701313851
2021-04-15,base,Base Equity Minimum Variance,minimum_variance,False,0.007889242133442165,0.0,0.0,0.007889242133442165,0.0,1.0348819250108423,1.0335133198897852,0.0
2021-04-16,base,Base Equity Minimum Variance,minimum_variance,False,0.001946812124096235,0.0,0.0,0.001946812124096235,0.0,1.0368966456894615,1.0355253761513616,0.0
2021-04-19,base,Base Equity Minimum Variance,minimum_variance,False,-0.0013268419330341053,0.0,0.0,-0.0013268419330341053,0.0,1.0355208477397384,1.034151397659563,-0.0013268419330341175
2021-04-20,base,Base Equity Minimum Variance,minimum_variance,False,0.005201281409885588,0.0,0.0,0.005201281409885588,0.0,1.0409068830746362,1.039530310099217,0.0
2021-04-21,base,Base Equity Minimum Variance,minimum_variance,False,0.00517658860843313,0.0,0.0,0.00517658860843313,0.0,1.046295229788,1.0449115308605976,0.0
2021-04-22,base,Base Equity Minimum Variance,minimum_variance,False,0.0007290208058103229,0.0,0.0,0.0007290208058103229,0.0,1.0470580007795356,1.0456732931068262,0.0
2021-04-23,base,Base Equity Minimum Variance,minimum_variance,False,0.002200288189818035,0.0,0.0,0.002200288189818035,0.0,1.0493618301327052,1.0479740757040572,0.0
2021-04-26,base,Base Equity Minimum Variance,minimum_variance,False,-0.005106254081307909,0.0,0.0,-0.005106254081307909,0.0,1.0440035220048214,1.0426228538028885,-0.005106254081307826
2021-04-27,base,Base Equity Minimum Variance,minimum_variance,False,-0.006206307147521272,0.0,0.0,-0.006206307147521272,0.0,1.0375241154841655,1.0361520161331628,-0.01128087024762714
2021-04-28,base,Base Equity Minimum Variance,minimum_variance,False,-0.000394548809142072,0.0,0.0,-0.000394548809142072,0.0,1.037114761579945,1.0357432035891072,-0.011670968202846965
2021-04-29,base,Base Equity Minimum Variance,minimum_variance,False,0.005774107229420431,0.0,0.0,0.005774107229420431,0.0,1.0431031734225225,1.0417236959087741,-0.005964250395301018
2021-04-30,base,Base Equity Minimum Variance,minimum_variance,False,-0.0014353268727248106,0.0,0.0,-0.0014353268727248106,0.0,1.0416059794066845,1.040228481894082,-0.007391016619157864
2021-05-03,base,Base Equity Minimum Variance,minimum_variance,True,0.007146028404945404,0.13888942244485475,0.00013888942244485476,0.007007138982500549,0.0,1.0490493253222857,1.0475175074402694,-0.0004356675173295965
2021-05-04,base,Base Equity Minimum Variance,minimum_variance,False,-0.0044877189410173594,0.0,0.0,-0.0044877189410173594,0.0,1.0443414867949754,1.0428165432810823,-0.004921431304977575
2021-05-05,base,Base Equity Minimum Variance,minimum_variance,False,0.0023317980681591237,0.0,0.0,0.0023317980681591237,0.0,1.0467766802563825,1.0452481808821497,-0.0026011090208278853
2021-05-06,base,Base Equity Minimum Variance,minimum_variance,False,0.007318727846123169,0.0,0.0,0.007318727846123169,0.0,1.054437753894847,1.0528980678496813,0.0
2021-05-07,base,Base Equity Minimum Variance,minimum_variance,False,0.0023321162042651837,0.0,0.0,0.0023321162042651837,0.0,1.056896825267094,1.055353548495153,0.0
2021-05-10,base,Base Equity Minimum Variance,minimum_variance,False,0.005447686382381153,0.0,0.0,0.005447686382381153,0.0,1.0626544677096834,1.0611027836498876,0.0
2021-05-11,base,Base Equity Minimum Variance,minimum_variance,False,-0.008228122595358473,0.0,0.0,-0.008228122595358473,0.0,1.0539108164728628,1.0523718998597402,-0.008228122595358434
2021-05-12,base,Base Equity Minimum Variance,minimum_variance,False,-0.01278901863549935,0.0,0.0,-0.01278901863549935,0.0,1.040432331400837,1.0389130960209583,-0.02091191161765049
2021-05-13,base,Base Equity Minimum Variance,minimum_variance,False,0.011986109577917885,0.0,0.0,0.011986109577917885,0.0,1.052903067333416,1.0513656222317995,-0.009176454503865394
2021-05-14,base,Base Equity Minimum Variance,minimum_variance,False,0.002578981130219569,0.0,0.0,0.002578981130219569,0.0,1.0556184844760192,1.0540770743324968,-0.006621139276653754
2021-05-17,base,Base Equity Minimum Variance,minimum_variance,False,0.00021172725117903698,0.0,0.0,0.00021172725117903698,0.0,1.0558419876760312,1.054300251173976,-0.006410813901093326
2021-05-18,base,Base Equity Minimum Variance,minimum_variance,False,-0.005755374264337793,0.0,0.0,-0.005755374264337793,0.0,1.0497652218729534,1.0482323586414846,-0.012129291532091302
2021-05-19,base,Base Equity Minimum Variance,minimum_variance,False,0.0006761123323638699,0.0,0.0,0.0006761123323638699,0.0,1.0504749810855485,1.0489410814663451,-0.011461379963314977
2021-05-20,base,Base Equity Minimum Variance,minimum_variance,False,0.010684748631379642,0.0,0.0,0.010684748631379642,0.0,1.061699042202001,1.0601487532509406,-0.000899093295811948
2021-05-21,base,Base Equity Minimum Variance,minimum_variance,False,-0.0017296268177232387,0.0,0.0,-0.0017296268177232387,0.0,1.0598626990662572,1.0583150915365418,-0.00262716501765925
2021-05-24,base,Base Equity Minimum Variance,minimum_variance,False,-0.0013982476414340138,0.0,0.0,-0.0013982476414340138,0.0,1.0583807485470438,1.0568353049559067,-0.0040217392318037115
2021-05-25,base,Base Equity Minimum Variance,minimum_variance,False,-0.006573831155000864,0.0,0.0,-0.006573831155000864,0.0,1.051423132208392,1.0498878481024827,-0.010569132152145277
2021-05-26,base,Base Equity Minimum Variance,minimum_variance,False,0.0012435936631211208,0.0,0.0,0.0012435936631211208,0.0,1.0527306753528654,1.051193481977371,-0.009338682194793169
2021-05-27,base,Base Equity Minimum Variance,minimum_variance,False,-0.004559098049737455,0.0,0.0,-0.004559098049737455,0.0,1.0479311729839653,1.0464009878237912,-0.013855204276749244
2021-05-28,base,Base Equity Minimum Variance,minimum_variance,False,0.0017447336594901043,0.0,0.0,0.0017447336594901043,0.0,1.0497595337742993,1.048226678848571,-0.012134644258519955
2021-06-01,base,Base Equity Minimum Variance,minimum_variance,True,-0.004422938945337378,0.10275273400278959,0.00010275273400278959,-0.0045256916793401675,0.0,1.0451165114491296,1.0434827280900436,-0.016605418279307615
2021-06-02,base,Base Equity Minimum Variance,minimum_variance,False,0.0008501589200004948,0.0,0.0,0.0008501589200004948,0.0,1.046005026573778,1.044369854239196,-0.01576937660377753
2021-06-03,base,Base Equity Minimum Variance,minimum_variance,False,0.0043084684971284575,0.0,0.0,0.0043084684971284575,0.0,1.050511706278609,1.048869488855536,-0.011528849968965749
2021-06-04,base,Base Equity Minimum Variance,minimum_variance,False,0.006805185989588663,0.0,0.0,0.006805185989588663,0.0,1.0576606338240748,1.0560072408060026,-0.00480211994766222
2021-06-07,base,Base Equity Minimum Variance,minimum_variance,False,-0.003159554083797772,0.0,0.0,-0.003159554083797772,0.0,1.0543188978492037,1.052670728815794,-0.007946501473768519
2021-06-08,base,Base Equity Minimum Variance,minimum_variance,False,-0.004998754960739963,0.0,0.0,-0.004998754960739963,0.0,1.049048616028378,1.0474086857881002,-0.012905533820846027
2021-06-09,base,Base Equity Minimum Variance,minimum_variance,False,0.005469863179376855,0.0,0.0,0.005469863179376855,0.0,1.054786768426568,1.053137867992252,-0.007506262145725917
2021-06-10,base,Base Equity Minimum Variance,minimum_variance,False,0.00812723081599271,0.0,0.0,0.00812723081599271,0.0,1.0633592639552258,1.0616969625264876,0.0
2021-06-11,base,Base Equity Minimum Variance,minimum_variance,False,0.001346670175920757,0.0,0.0,0.001346670175920757,0.0,1.0647912581622834,1.0631267181617878,0.0
2021-06-14,base,Base Equity Minimum Variance,minimum_variance,False,0.0009115500989995373,0.0,0.0,0.0009115500989995373,0.0,1.065761868739075,1.0640958114269774,0.0
2021-06-15,base,Base Equity Minimum Variance,minimum_variance,False,-0.005154716153851212,0.0,0.0,-0.005154716153851212,0.0,1.060268168818127,1.0586106995585693,-0.005154716153851213
2021-06-16,base,Base Equity Minimum Variance,minimum_variance,False,-0.010849586575095611,0.0,0.0,-0.010849586575095611,0.0,1.0487646975277167,1.047125211124386,-0.015948376189765634
2021-06-17,base,Base Equity Minimum Variance,minimum_variance,False,-0.0006882685785120393,0.0,0.0,-0.0006882685785120393,0.0,1.0480428657401557,1.0464045077438013,-0.016625668002067995
2021-06-18,base,Base Equity Minimum Variance,minimum_variance,False,-0.01031441160077361,0.0,0.0,-0.01031441160077361,0.0,1.0372329202476573,1.0356114609500269,-0.026768595619930502
2021-06-21,base,Base Equity Minimum Variance,minimum_variance,False,0.010931703499141781,0.0,0.0,0.010931703499141781,0.0,1.0485716429913539,1.0469324583814457,-0.01612951847119415
2021-06-22,base,Base Equity Minimum Variance,minimum_variance,False,-0.0012324783867449945,0.0,0.0,-0.0012324783867449945,0.0,1.0472793011044133,1.0456421367541087,-0.017342117575034788
2021-06-23,base,Base Equity Minimum Variance,minimum_variance,False,-0.007285777782502913,0.0,0.0,-0.007285777782502913,0.0,1.0396490568403516,1.0380238205056966,-0.02450154454260811
2021-06-24,base,Base Equity Minimum Variance,minimum_variance,False,0.004830842874475475,0.0,0.0,0.004830842874475475,0.0,1.044671438078544,1.0430383504825222,-0.019789064779999976
2021-06-25,base,Base Equity Minimum Variance,minimum_variance,False,0.011452758754918352,0.0,0.0,0.011452758754918352,0.0,1.056635808037011,1.0549840170827265,-0.008562945409992584
2021-06-28,base,Base Equity Minimum Variance,minimum_variance,False,0.002806255086665102,0.0,0.0,0.002806255086665102,0.0,1.0596009976480676,1.0579445713470155,-0.0057807201324409085
2021-06-29,base,Base Equity Minimum Variance,minimum_variance,False,-0.0028615171429682137,0.0,0.0,-0.0028615171429682137,0.0,1.0565689312285913,1.0549172448197959,-0.00862569564565141
2021-06-30,base,Base Equity Minimum Variance,minimum_variance,False,0.005522146899180648,0.0,0.0,0.005522146899180648,0.0,1.0624034600759458,1.0607426528121697,-0.0031511811049336202
2021-07-01,base,Base Equity Minimum Variance,minimum_variance,True,0.0032922202389638984,0.15275980719040894,0.00015275980719040895,0.0031394604317734895,0.0,1.065901126249153,1.064072812398968,-2.161368155240151e-05
2021-07-02,base,Base Equity Minimum Variance,minimum_variance,False,0.004838406813804955,0.0,0.0,0.004838406813804955,0.0,1.071058389521239,1.0692212295448638,0.0
2021-07-06,base,Base Equity Minimum Variance,minimum_variance,False,-0.00189596302816066,0.0,0.0,-0.00189596302816066,0.0,1.0690277024137056,1.0671940256247223,-0.00189596302816053
2021-07-07,base,Base Equity Minimum Variance,minimum_variance,False,0.0027891264013492232,0.0,0.0,0.0027891264013492232,0.0,1.0720093558022814,1.0701705646569546,0.0
2021-07-08,base,Base Equity Minimum Variance,minimum_variance,False,-0.005229771920618492,0.0,0.0,-0.005229771920618492,0.0,1.0664029913746664,1.0645738166876393,-0.0052297719206184645
2021-07-09,base,Base Equity Minimum Variance,minimum_variance,False,0.007180004248087454,0.0,0.0,0.007180004248087454,0.0,1.0740597693829097,1.072217461213859,0.0
2021-07-12,base,Base Equity Minimum Variance,minimum_variance,False,0.0029456448895426816,0.0,0.0,0.0029456448895426816,0.0,1.0772235680536557,1.075375833098962,0.0
2021-07-13,base,Base Equity Minimum Variance,minimum_variance,False,-0.002696169949282673,0.0,0.0,-0.002696169949282673,0.0,1.0743191902408105,1.0724764370935758,-0.0026961699492826785
2021-07-14,base,Base Equity Minimum Variance,minimum_variance,False,0.0043669753703838,0.0,0.0,0.0043669753703838,0.0,1.0790107156845228,1.0771599152796805,0.0
2021-07-15,base,Base Equity Minimum Variance,minimum_variance,False,0.0014555423694583142,0.0,0.0,0.0014555423694583142,0.0,1.080581261498301,1.0787277671750521,0.0
2021-07-16,base,Base Equity Minimum Variance,minimum_variance,False,-0.0015107249829597721,0.0,0.0,-0.0015107249829597721,0.0,1.0789488003904373,1.0770981061873683,-0.001510724982959788
2021-07-19,base,Base Equity Minimum Variance,minimum_variance,False,-0.013684271029591496,0.0,0.0,-0.013684271029591496,0.0,1.064184172578842,1.0623588037768408,-0.015174322842433252
2021-07-20,base,Base Equity Minimum Variance,minimum_variance,False,0.006537474329970112,0.0,0.0,0.006537474329970112,0.0,1.0711412492894368,1.0693039471857497,-0.00873605025852009
2021-07-21,base,Base Equity Minimum Variance,minimum_variance,False,-0.0019350663470928025,0.0,0.0,-0.0019350663470928025,0.0,1.0690685199049539,1.067234773102737,-0.010654211768751254
2021-07-22,base,Base Equity Minimum Variance,minimum_variance,False,-0.0007341071285156849,0.0,0.0,-0.0007341071285156849,0.0,1.06828370908362,1.0664513084480023,-0.011380497564458913
2021-07-23,base,Base Equity Minimum Variance,minimum_variance,False,0.010250601953272816,0.0,0.0,0.010250601953272816,0.0,1.079234260158602,1.0773830763134498,-0.0012465525617495476
2021-07-26,base,Base Equity Minimum Variance,minimum_variance,False,0.0014182330382408398,0.0,0.0,0.0014182330382408398,0.0,1.0807648658423603,1.078911056587119,0.0
2021-07-27,base,Base Equity Minimum Variance,minimum_variance,False,0.0014346215436869937,0.0,0.0,0.0014346215436869937,0.0,1.0823153544025577,1.0804588856326207,0.0
2021-07-28,base,Base Equity Minimum Variance,minimum_variance,False,-0.0008902707865101966,0.0,0.0,-0.0008902707865101966,0.0,1.0813518006607417,1.0794969846507168,-0.0008902707865100501
2021-07-29,base,Base Equity Minimum Variance,minimum_variance,False,-0.0005843639485364443,0.0,0.0,-0.0005843639485364443,0.0,1.0807198976527506,1.078866165530333,-0.0014741144928944738
2021-07-30,base,Base Equity Minimum Variance,minimum_variance,False,-0.0038501163376271326,0.0,0.0,-0.0038501163376271326,0.0,1.076559000318399,1.0747124052803116,-0.00531855531822889
2021-08-02,base,Base Equity Minimum Variance,minimum_variance,True,-0.0012259332420490301,0.0675309465543587,6.753094655435871e-05,-0.0012934641886033888,0.0,1.0752392108528814,1.0733223032710337,-0.006605140145993116
2021-08-03,base,Base Equity Minimum Variance,minimum_variance,False,0.001440876435823863,0.0,0.0,0.001440876435823863,0.0,1.076788497694673,1.0748688280858611,-0.005173780900960878
2021-08-04,base,Base Equity Minimum Variance,minimum_variance,False,-0.007690187946300964,0.0,0.0,-0.007690187946300964,0.0,1.068507791768986,1.0666028847802607,-0.012824181499740517
2021-08-05,base,Base Equity Minimum Variance,minimum_variance,False,0.004737079166210462,0.0,0.0,0.004737079166210462,0.0,1.0735693977683085,1.0716554670843732,-0.008147851496536185
2021-08-06,base,Base Equity Minimum Variance,minimum_variance,False,-0.001187662743019106,0.0,0.0,-0.001187662743019106,0.0,1.0722943593925336,1.0703827018127643,-0.009325837339897225
2021-08-09,base,Base Equity Minimum Variance,minimum_variance,False,0.0009753477374403968,0.0,0.0,0.0009753477374403968,0.0,1.0733402192698371,1.0714266971591726,-0.008359585536806158
2021-08-10,base,Base Equity Minimum Variance,minimum_variance,False,0.004847174387572072,0.0,0.0,0.004847174387572072,0.0,1.0785428864898328,1.0766200892038034,-0.0035529315181388466
2021-08-11,base,Base Equity Minimum Variance,minimum_variance,False,0.004630222544261148,0.0,0.0,0.004630222544261148,0.0,1.0835367800778104,1.0816050798124393,0.0
2021-08-12,base,Base Equity Minimum Variance,minimum_variance,False,0.003172051963378272,0.0,0.0,0.003172051963378272,0.0,1.0869738150484487,1.0850359873294582,0.0
2021-08-13,base,Base Equity Minimum Variance,minimum_variance,False,0.0033370394185650077,0.0,0.0,0.0033370394185650077,0.0,1.0906010895162133,1.0886567951897381,0.0
