date,sector,plain_sentiment_index,finance_sentiment_index,coverage_confidence,has_news,coverage_adjusted_finance_sentiment,signal_source_date,coverage_confidence_lag1,plain_signal_lag1,finance_signal_lag1,coverage_adjusted_signal_lag1,tradable_signal_available
2020-01-03,RealEstate,-0.03842000000000001,-0.03842000000000001,0.41999999999999993,True,-0.016136400000000002,2020-01-02,0.2222222222222222,0.007240000000000002,0.007240000000000002,0.001608888888888889,True
2020-01-03,Tech,0.0784682142857143,0.0784682142857143,0.6020761245674741,True,0.04724383835887297,2020-01-02,0.6304000000000001,0.06159097435897436,0.06159097435897436,0.03882695023589744,True
2020-01-03,Utilities,0.05634,0.06984,0.18750000000000003,True,0.013095000000000002,2020-01-02,0.0,0.12738,0.12738,0.0,True
2020-01-06,Comm,0.10428583333333333,0.11745083333333332,0.4453125,True,0.052302324218749995,2020-01-03,0.2222222222222222,0.05423,0.05423,0.012051111111111111,True
2020-01-06,Consumer,0.10678931372549019,0.11329431372549019,0.8716425619834711,True,0.09875214587384541,2020-01-03,0.6999999999999998,-0.17423333333333332,-0.17423333333333332,-0.1219633333333333,True
2020-01-06,Energy,0.08543969696969697,0.08543969696969697,0.953719723183391,True,0.08148552414281221,2020-01-03,0.9279336734693877,-0.046189727272727285,-0.026297727272727278,-0.024402546672077925,True
2020-01-06,Financials,0.284306,0.218614,0.9201388888888887,True,0.20115524305555552,2020-01-03,0.46875,0.05045500000000001,0.05045500000000001,0.023650781250000003,True
2020-01-06,Healthcare,0.32718,0.32718,0.920138888888889,True,0.3010510416666667,2020-01-03,0.2222222222222222,0.083755,0.12238,0.027195555555555556,True
2020-01-06,Industrials,0.044117222222222224,0.07853222222222223,0.3749999999999999,True,0.029449583333333324,2020-01-03,0.7346938775510204,-0.12487999999999999,-0.12487999999999999,-0.09174857142857143,True
2020-01-06,Materials,-0.055811999999999994,-0.055811999999999994,0.6172839506172839,True,-0.034451851851851845,2020-01-03,0.2222222222222222,-0.028300000000000002,0.0264,0.005866666666666667,True
2020-01-06,RealEstate,0.08879999999999999,0.05458999999999999,0.46875,True,0.025589062499999995,2020-01-03,0.41999999999999993,-0.03842000000000001,-0.03842000000000001,-0.016136400000000002,True
2020-01-06,Tech,-0.013116666666666665,-0.013116666666666665,0.8727810650887574,True,-0.011447978303747533,2020-01-03,0.6020761245674741,0.0784682142857143,0.0784682142857143,0.04724383835887297,True
2020-01-06,Utilities,0.009050000000000002,-0.04034,0.7222222222222222,True,-0.029134444444444445,2020-01-03,0.18750000000000003,0.05634,0.06984,0.013095000000000002,True
2020-01-07,Comm,0.17558,0.20873333333333335,0.42,True,0.08766800000000001,2020-01-06,0.4453125,0.10428583333333333,0.11745083333333332,0.052302324218749995,True
2020-01-07,Consumer,0.1472385,0.1713835,0.9349173553719009,True,0.16022940857438017,2020-01-06,0.8716425619834711,0.10678931372549019,0.11329431372549019,0.09875214587384541,True
2020-01-07,Energy,0.04761,0.04761,0.46875,True,0.0223171875,2020-01-06,0.953719723183391,0.08543969696969697,0.08543969696969697,0.08148552414281221,True
2020-01-07,Financials,0.11242,0.14145400000000002,0.6446280991735538,True,0.09118522314049589,2020-01-06,0.9201388888888887,0.284306,0.218614,0.20115524305555552,True
2020-01-07,Healthcare,0.10863733333333334,0.10472133333333333,0.9111111111111111,True,0.09541277037037037,2020-01-06,0.920138888888889,0.32718,0.32718,0.3010510416666667,True
2020-01-07,Industrials,0.024045714285714285,0.024045714285714285,0.6035502958579883,True,0.014512797971259511,2020-01-06,0.3749999999999999,0.044117222222222224,0.07853222222222223,0.029449583333333324,True
2020-01-07,Materials,0.07636,0.13106,0.5,True,0.06553,2020-01-06,0.6172839506172839,-0.055811999999999994,-0.055811999999999994,-0.034451851851851845,True
2020-01-07,RealEstate,0.0,0.14798,0.25,True,0.036995,2020-01-06,0.46875,0.08879999999999999,0.05458999999999999,0.025589062499999995,True
