experiment_id,date,fund_id,fund_name,asset_family,method,rebalance_schedule,rebalanced,gross_return,turnover,transaction_cost,net_return,growth_of_1_gross,growth_of_1_net,drawdown_net,method_label,schedule_label,schedule_role,transaction_cost_bps
combined_maximum_sharpe__biweekly,2021-01-04,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.0016091565153614172,1.0,0.001,0.0006091565153614172,1.0016091565153613,1.0006091565153614,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-05,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.029656819012673273,0.0,0.0,0.029656819012673273,1.0313136979915738,1.0302840411725613,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-06,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.06766631520207426,0.0,0.0,0.06766631520207426,1.1010988957520884,1.0999995658502106,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-07,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.01885938270724426,0.0,0.0,0.01885938270724426,1.1218649412256012,1.1207448786403824,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-08,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.004337293259633131,0.0,0.0,0.004337293259633131,1.1267307984733976,1.1256058778482776,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-11,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.023994024364520947,0.0,0.0,-0.023994024364520947,1.0996959922425709,1.098598062990338,-0.023994024364520916,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-12,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.013342186243587222,0.0,0.0,-0.013342186243587222,1.085023643502744,1.0839403630270767,-0.037016077866303565,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-13,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.03369026414985461,0.0,0.0,0.03369026414985461,1.1215783766611893,1.1204586001801482,-0.004572895157556434,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-14,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.008370969141599651,0.0,0.0,0.008370969141599651,1.1309670746421054,1.129837924546696,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-15,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.029621660313275042,0.0,0.0,-0.029621660313275042,1.0974659521315586,1.0963702493367182,-0.029621660313274956,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-19,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,-0.0017637781621497105,0.10291187848179578,0.00010291187848179579,-0.0018666900406315062,1.0955302656514863,1.0943236659114366,-0.03143305589561285,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-20,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.011326668468479907,0.0,0.0,0.011326668468479907,1.1079389737677063,1.106718707272427,-0.020462419230213746,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-21,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.04087585670185047,0.0,0.0,-0.04087585670185047,1.0626510190415823,1.061480631984702,-0.06050185701583677,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-22,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.015041806568235842,0.0,0.0,0.015041806568235842,1.0786352101195444,1.0774472183269448,-0.0463701076778521,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-25,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0025899688011508265,0.0,0.0,-0.0025899688011508265,1.0758415785775122,1.0746566636465913,-0.04883997934681128,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-26,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.004606794082957137,0.0,0.0,-0.004606794082957137,1.070885397959122,1.0697059416872936,-0.05322177770190195,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-27,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.046793783140565745,0.0,0.0,-0.046793783140565745,1.0207746188786244,1.0196503538278037,-0.09752511251832952,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-28,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.047670199261308735,0.0,0.0,0.047670199261308735,1.0694351483614548,1.0682572893716389,-0.05450395480375125,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-01-29,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0015630184186818312,0.0,0.0,-0.0015630184186818312,1.0677636015269802,1.0665875835524599,-0.05598178253718378,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.012455452064700466,0.0,0.0,0.012455452064700466,1.0810630798822314,1.0798724140722022,-0.04422360888137167,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-02,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.026338893288737803,0.1955589412154599,0.00019555894121545993,0.02614333434752234,1.1095370849816437,1.108103879645958,-0.01923642712688911,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-03,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.00826731904361896,0.0,0.0,0.00826731904361896,1.118709982053914,1.117264927952463,-0.011128141763587562,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-04,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0145617027118074,0.0,0.0,-0.0145617027118074,1.1024196598745133,1.1009956482212901,-0.025527799783298777,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-05,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.022941357387463026,0.0,0.0,0.022941357387463026,1.12771066328266,1.1262539828691762,-0.0031720847739801217,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-08,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.050567642734499596,0.0,0.0,0.050567642734499596,1.1847363332114231,1.183205991903212,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-09,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.005101330479820014,0.0,0.0,-0.005101330479820014,1.1786926016442616,1.1771700671128107,-0.0051013304798198655,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-10,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0021785136115112565,0.0,0.0,-0.0021785136115112565,1.176124803767792,1.1746055860985418,-0.007268730773444032,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-11,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.02638479886913719,0.0,0.0,0.02638479886913719,1.2071566201602089,1.2055973182383168,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-12,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.024022716832898992,0.0,0.0,0.024022716832898992,1.236155801819277,1.2345590412288583,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-16,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.00019347229875204316,0.0,0.0,0.00019347229875204316,1.2363949637238707,1.23479789420451,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-17,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.009454660002192954,0.2504719755270992,0.0002504719755270992,0.009204188026665856,1.2480846577343037,1.2461632061976993,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-18,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.004018179989220041,0.0,0.0,-0.004018179989220041,1.2430696289377432,1.2411558981392534,-0.00401817998922005,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-19,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.02114200249753931,0.0,0.0,0.02114200249753931,1.2693506101373602,1.267396419237549,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-22,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.022264739752715954,0.0,0.0,-0.022264739752715954,1.2410888491477006,1.239178167799701,-0.022264739752716034,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-23,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.04401850355847632,0.0,0.0,-0.04401850355847632,1.1864579752251072,1.1846313992108235,-0.0653031827851589,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-24,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.010901651269373583,0.0,0.0,0.010901651269373583,1.1993923263167785,1.19754583760777,-0.05511344404128937,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-25,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.03143904759643776,0.0,0.0,-0.03143904759643776,1.1616845738829031,1.1598961370203034,-0.0848197774473094,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-02-26,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.005044302021997739,0.0,0.0,-0.005044302021997739,1.155824686037942,1.1540452705910245,-0.08943622289442432,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.03672186321776658,0.0,0.0,0.03672186321776658,1.1982687220623454,1.1964239631647786,-0.0559986244205003,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-02,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.00835745212487458,0.0,0.0,-0.00835745212487458,1.1882542485849747,1.1864249071715762,-0.06388807072272173,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-03,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,-0.004894923277097462,0.22820594508792524,0.00022820594508792525,-0.005123129222185387,1.1824378352044662,1.180346699059717,-0.06868389310283851,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-04,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.024380911286496984,0.0,0.0,-0.024380911286496984,1.1536089232425486,1.1515687709026323,-0.09139022848478406,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-05,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.013485404065827745,0.0,0.0,0.013485404065827745,1.1691658057064187,1.167098141087843,-0.0791372585777419,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-08,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.006874227322834255,0.0,0.0,-0.006874227322834255,1.1611286941799082,1.1590752431579479,-0.0854674783954068,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-09,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.02420269555892841,0.0,0.0,0.02420269555892841,1.1892311384698806,1.1871279883979906,-0.06333332619627174,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-10,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0020538017651777984,0.0,0.0,0.0020538017651777984,1.1916735834812746,1.1895661139560545,-0.06140959852823036,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-11,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.013782055081075061,0.0,0.0,0.013782055081075061,1.2080972944474755,1.205960779661177,-0.04847389391657819,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-12,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.004096813871666719,0.0,0.0,-0.004096813871666719,1.20314794469326,1.2010201828103753,-0.05237211926723373,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-15,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.008168318063136424,0.0,0.0,-0.008168318063136424,1.1933202496039965,1.1912098679569338,-0.06011264520255488,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-16,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.016142630095428243,0.0,0.0,0.016142630095428243,1.2125835769787379,1.2104391282213864,-0.04494039130268923,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-17,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.015317932469068807,0.33244447733114396,0.00033244447733114395,0.014985487991737663,1.2311578503240002,1.2285781492420775,-0.030628357005161977,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-18,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.020859448262103952,0.0,0.0,-0.020859448262103952,1.2054765768426836,1.202950686902011,-0.05084891463896346,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-19,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0025480996941881417,0.0,0.0,-0.0025480996941881417,1.2024049023458798,1.1998854486245927,-0.053267446229310234,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-22,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.010944786521933505,0.0,0.0,-0.010944786521933505,1.1892448373767779,1.186752958538622,-0.0636292319236953,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-23,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.008374956815493108,0.0,0.0,-0.008374956815493108,1.1792849632206992,1.1768139537602023,-0.0714712966696246,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-24,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.016144196882577996,0.0,0.0,-0.016144196882577996,1.1602463545938004,1.1578152375965325,-0.08646164686731506,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-25,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0003124700844001453,0.0,0.0,0.0003124700844001453,1.1606088968701453,1.158177020221544,-0.08617619346100902,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-26,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.03650997884876157,0.0,0.0,0.03650997884876157,1.2029827031465588,1.200462038732954,-0.05281250561277584,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-29,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.010493638037951145,0.0,0.0,0.010493638037951145,1.2156063681992948,1.2130592528457187,-0.04287306289260229,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-30,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.007008174830786748,0.0,0.0,0.007008174830786748,1.224125550153053,1.221560584169765,-0.036165349982098305,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-03-31,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.00026718468245823246,0.3291270942601804,0.0003291270942601804,-6.194241180194795e-05,1.2244526177494597,1.2214849177610194,-0.03622505222489858,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-01,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.005173901599453665,0.0,0.0,0.005173901599453665,1.2307878151068887,1.2278047605307316,-0.031238575481091657,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-05,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.005201068906029096,0.0,0.0,0.005201068906029096,1.2371892273419607,1.2341906576934025,-0.026199980558665903,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-06,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.0024170735400429705,0.0,0.0,-0.0024170735400429705,1.2341988499965262,1.2312075281113235,-0.028553726818950964,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-07,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.015064041992754072,0.0,0.0,-0.015064041992754072,1.2156068266927698,1.2126605662060597,-0.04318763427185468,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-08,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.014148592740230297,0.0,0.0,0.014148592740230297,1.2328059526158894,1.2298180066894462,-0.029650085780350888,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-09,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0023700940602871218,0.0,0.0,0.0023700940602871218,1.235727818681671,1.232732791042335,-0.027350265212258806,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-12,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.004214607565792914,0.0,0.0,0.004214607565792914,1.2409359264955475,1.237928275990063,-0.023250928281155936,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-13,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.018220584437313947,0.0,0.0,0.018220584437313947,1.263546504325556,1.2604840526700785,-0.005453989345834742,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-14,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0007382118259008613,0.0,0.0,0.0007382118259008613,1.264479269297625,1.261414556904119,-0.004719803719367199,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-15,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.01586878898762677,0.3257960133332949,0.0003257960133332949,0.015542992974293476,1.2845450240013374,1.2810207144997512,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-16,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.010726710847657122,0.0,0.0,-0.010726710847657122,1.2707660809580783,1.2672795757054534,-0.010726710847656973,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-19,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.010253148079734497,0.0,0.0,-0.010253148079734497,1.2577367281553111,1.2542859705573222,-0.020869876372662022,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-20,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0009333116862099743,0.0,0.0,0.0009333116862099743,1.258910588541874,1.2554566103114926,-0.019956042785960415,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-21,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.006198549024374104,0.0,0.0,-0.006198549024374104,1.2511071695414937,1.2476746009645023,-0.026030893300793223,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-22,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.019407805977792764,0.0,0.0,-0.019407805977792764,1.226825924337607,1.2234599743855632,-0.044933496751975555,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-23,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.00777936829946415,0.0,0.0,0.00777936829946415,1.2363698550423599,1.2329777201259615,-0.037503682672727745,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-26,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.029666510200439998,0.0,0.0,0.029666510200439998,1.2730486339584905,1.2695558662369937,-0.008949775856852304,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-27,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.019241660371032275,0.0,0.0,0.019241660371032275,1.2975442034089266,1.2939842290371777,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-28,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0020235885468950954,0.0,0.0,0.0020235885468950954,1.300169898998035,1.2966027207029203,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-29,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.0016225722250774164,0.12753756717485348,0.0001275375671748535,0.0014950346579025628,1.3022795185640308,1.298541186707902,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-04-30,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.012891673037541851,0.0,0.0,0.012891673037541851,1.3190680803208457,1.315281555112722,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-03,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.010509609973652172,0.0,0.0,0.010509609973652172,1.3329309713737119,1.3291046512624953,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-04,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.01581369088683874,0.0,0.0,-0.01581369088683874,1.3118524130189144,1.3080866011511707,-0.015813690886838705,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-05,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.029431141320005058,0.0,0.0,0.029431141320005058,1.3504617267774637,1.3465850827684558,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-06,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.00964516666126828,0.0,0.0,0.00964516666126828,1.3634871552018963,1.3595731203153352,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-07,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.008839334899525025,0.0,0.0,0.008839334899525025,1.3755394747979266,1.3715908424461947,0.0,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-10,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.016346178401855604,0.0,0.0,-0.016346178401855604,1.353054661144085,1.3491705738412179,-0.016346178401855482,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-11,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,0.0007647212436397224,0.0,0.0,0.0007647212436397224,1.3540893707872677,1.3502023132403278,-0.015593957428091998,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-12,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,False,-0.04315389341225496,0.0,0.0,-0.04315389341225496,1.2956551424096465,1.2919358265297747,-0.05807491086361982,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
combined_maximum_sharpe__biweekly,2021-05-13,combined_maximum_sharpe,Combined Maximum Sharpe,combined,maximum_sharpe,biweekly,True,0.024203160364912817,0.20172947514463613,0.00020172947514463614,0.02400143088976818,1.3270140915990112,1.3229441349842448,-0.035467360933374104,Maximum Sharpe,Every 10 days,diagnostic experiment,10.0
