fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,asset,asset_class,pretrade_weight,target_weight,individual_cap,combined_crypto_sleeve_cap
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,TRX-USD,crypto,0.0,0.007223730706613646,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,TTWO,equity,0.0,0.023256038417021688,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,UPS,equity,0.0,0.03624727964277764,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,USB,equity,0.0,0.006500191088890172,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,V,equity,0.0,0.013890602981562979,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,WFC,equity,0.0,0.005921750079085729,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,WMT,equity,0.0,0.06491725515357627,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XLM-USD,crypto,0.0,0.0049117495571669246,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XOM,equity,0.0,0.00930745442296486,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,XRP-USD,crypto,0.0,0.0034585465094345764,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ABBV,equity,0.02535105824544021,0.028045389438429363,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ABT,equity,0.029736260351966835,0.023360482385991997,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ADA-USD,crypto,0.0052086313524456265,0.0035743533242764045,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,ADBE,equity,0.012184997373355103,0.015441619559779908,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,AEP,equity,0.019290628929020545,0.017494467443044576,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,AMD,equity,0.008927704410863819,0.010361644209548486,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,AMGN,equity,0.028880462486798347,0.02486084027064578,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,AMT,equity,0.015297810479713032,0.025881619047321672,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,BA,equity,0.004240627897709973,0.005392917324676659,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,BCH-USD,crypto,0.0031088261615635966,0.004859601972707109,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,BTC-USD,crypto,0.008890919642932815,0.006958938762720041,0.25,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,CAT,equity,0.014201898253201742,0.023360238406585448,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,CCI,equity,0.015953682267118827,0.018395614416181143,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,CMCSA,equity,0.034321011635479785,0.0236850087066495,0.1,0.3
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,COP,equity,0.00506728632045008,0.0046521138929805595,0.1,0.3
